ID,YEAR,TYPE,GENRES,TITLE
2011323,2013,series,"family,drama,comedy",Wanis W Al-Ebad W Ahwal Al-Belad 8
2010758,2013,series,drama,Mirath al Rih
2010692,2013,series,"drama,crime",Once Upon a Time: Honor Thy Dead S1
1975418,2013,series,"drama,history",Zaat
2011227,2013,series,"comedy,drama,family",Madrasat Al-Ahlam
2008264,2013,series,"romance,drama",El Sakr Shaheen
2007207,2013,series,"history,drama",Khayber
1181499,2013,series,drama,Hez El Halal Ya Sayed	
2026570,2013,program,,Shiko Ebn El La3eba
2009946,2013,program,comedy,حسين في الإستوديو
2025319,2013,sitcom,"family,comedy",El bab fe El bab 3
2020546,2013,short,comedy,The Hapless
2037498,2013,short,,The King Never Dies
2024847,2013,program,,جر شكل
2027586,2013,program,sport,Spot on Sport
2032421,2013,radio,,طالب بالتلاته
2020930,2013,movie,drama,The night of Eid
2020104,2013,cartoon,"animation,history",God Speaker
2025108,2013,program,,Our Home
2022268,2013,play,comedy,الكنبة
2039444,2013,play,,نيكروفيليا
2024875,2013,radio,"drama,family,comedy",الحارة في رمضان
2025234,2013,play,comedy,Film cartoon
2025277,2013,program,,With Islam Behery
2018695,2013,mini,comedy,فندق 8 حريم
2023659,2013,program,comedy,The consultant
2017028,2013,program,family,stars flavor
2041981,2013,movie,,The Black Dress
2017030,2013,program,,Mr. President
2027233,2013,program,,masr el byt el kbeer
2024898,2013,series,,نقطه ضعف
2032281,2013,program,,أزمة قلبية
2025288,2013,program,musical,my love
2025522,2013,program,,Bi Meet Ragel
2026391,2013,program,,Sada Al Reyada
2017801,2013,movie,,روليت
2026570,2013,program,,Shiko Ebn El La3eba
2034045,2013,play,,بدر البدور والبير المسحور
2019392,2013,movie,,هيصة
2024847,2013,program,,جر شكل
2025458,2013,program,,عقدتي
2033057,2013,movie,short,Primus Stove
2024875,2013,radio,"drama,family,comedy",الحارة في رمضان
2024834,2013,documentary,documentary,Famliy Album
2026433,2013,program,,the project
2009946,2013,program,comedy,حسين في الإستوديو
2022281,2013,radio,,Light Point
2024898,2013,series,,نقطه ضعف
2035251,2013,program,,كمين فى سرايا المجانين
2025287,2013,program,,best people
2027233,2013,program,,masr el byt el kbeer
2026035,2013,program,,al gareaa
2024637,2013,radio,comedy,يعيش عظيمه
2025273,2013,program,,Ishha Shabab With Dr. Hiba Kotb
2021425,2013,sitcom,comedy,Adela and shAhtoot
2020589,2013,program,,Zalta show
2025571,2013,program,,Al Mouled
2025277,2013,program,,With Islam Behery
2025571,2013,program,,Al Mouled
2029316,2013,movie,,The Places of Silent
2025899,2013,radio,,from to
2024834,2013,documentary,documentary,Famliy Album
2022034,2013,radio,comedy,'ahlam saeida
2025277,2013,program,,With Islam Behery
2033272,2013,movie,,Eastern Gate
2034982,2013,series,animation,A Hero from Upper Egypt
2027586,2013,program,sport,Spot on Sport
2017801,2013,movie,,روليت
2067392,2012,movie,"documentary,drama",Moondog
2051048,2012,short,,علشان فريدة
2051047,2012,short,,فستق
2051046,2012,short,,المنور
2051045,2012,short,,عندليب
2051042,2012,short,,من النهاردة
2045085,2012,movie,religious,تاج السريان
2044864,2012,sitcom,,الحلنجي
2033949,2012,program,,Al Sada Al Mohtaramon
2019216,2012,program,,Al Soura Al Kamla
1263843,2012,movie,"short,drama",Knocking on the Doors
2008486,2012,series,,rbye alghadab
2011749,2012,series,drama,Hara Khms Nogoom
2025382,2012,program,,sa'aa Masreya
2025291,2012,program,,Country's Morning
2011350,2012,program,comedy,Aflamanat
2037198,2012,movie,documentary,The Three Disappearances of Soad Hosni
2036692,2012,sitcom,comedy,Al-Sharikah
2032701,2012,program,,Life Clinic
2036389,2012,short,"drama,fantasy",Zakria
2007386,2012,series,"drama,action",El Horoub
2010423,2012,series,"drama,comedy",9 Gameat El Dowal
2034903,2012,documentary,,ميلاد حنا
2025244,2012,program,,Al Hayah Now
2009559,2012,series,"drama,comedy",Al Zoga Al Raba'a
2009186,2012,series,drama,Serr Alany
2033038,2012,short,musical,alexandria
2030927,2012,mini,comedy,Robe'a Moshakel
1869729,2012,series,drama,.
2019901,2012,movie,short,I'm Going to Space
2003922,2012,movie,"thriller,drama",Wa Baad El Tofan
2018955,2012,movie,drama,Al-Khoroug Lel-Nahar
2016710,2012,program,,Muslim Brotherhood's Era
2012402,2012,program,,Ta7ya Masr
2019242,2012,documentary,documentary,Doaa .. Aziza
1644198,2012,movie,"thriller,crime,drama",Al-Maslaha
1416070,2012,movie,"comedy,romance,drama,family",Omar wa Salma 3
2004777,2012,movie,documentary,Ana wel Agenda
2018881,2012,program,,Nawaem wps
2026141,2012,documentary,,A FINE YOUNG LADY
2018834,2012,movie,"documentary,drama",In The Shadow Of A Man
2016764,2012,program,comedy,رامز ثعلب الصحراء
1390468,2012,movie,drama,Saeat wans
2019986,2012,program,,El-balad El-yuom
2016670,2012,cartoon,animation,شغل عفاريت
2017902,2012,program,,بهدوء مع عماد أديب
2024849,2012,short,,manikin
2020682,2012,movie,comedy,Such A Reviving Apartment
2019988,2012,program,,Cairo Here
1275307,2012,movie,drama,Harag we Marag
2017768,2012,movie,drama,Met'eb and Shadya
2019601,2012,program,,the desk of stars
2012624,2012,program,,An exclusive interview
2021442,2012,play,,هي في حياة الرسول
2021399,2012,documentary,,Shadow and mirror
2019084,2012,program,musical,Lessa Hanghany
2018613,2012,program,comedy,mohammed khiedr w rbna yoster
2009251,2012,series,"thriller,drama,crime",Virtiigoo
2009832,2012,series,drama,Ala Kaf 'Afreet
2019985,2012,program,,Studio El-balad
2019987,2012,program,,Esh sah
1178712,2012,movie,"crime,drama",Haflet Montasaf El-Leil
2012422,2012,movie,drama,Asham
2018880,2012,program,,Inter Helpful
2018879,2012,program,comedy,Night with Hani
2016635,2012,movie,"crime,thriller,drama",Saboba
1334680,2012,movie,"adventure,thriller,crime,action",Abdo Motah
2018084,2012,movie,"comedy,drama",Mohema Fi Film Adeem
2018612,2012,documentary,"history,biography,documentary",Zat Makan
2018558,2012,movie,"comedy,drama,family",February the 30th
1210825,2012,movie,"thriller,crime",Gowa El Le'ba
2017313,2012,movie,"comedy,family",Al-Anissa Mamy
2008913,2012,series,"drama,action",Khorm Ebra
2018443,2012,program,musical,Sound Life
2018357,2012,short,,just hour's
2012218,2012,series,drama,أنا المصري
2018290,2012,movie,thriller,The Pinter
1716331,2012,play,,وجوه
2005960,2012,movie,drama,Baad Al Mawkea
2008910,2012,movie,"romance,comedy",Papa
1064773,2012,movie,"drama,comedy",Tita Rahiba
2012060,2012,movie,documentary,Jews of Egypt
2017266,2012,riddles,"comedy,musical",masrahity
2009856,2012,movie,"comedy,drama",Mr. and Mrs. Oweis
2008377,2012,movie,"drama,thriller",The Bar
2012868,2012,sitcom,,عيلة في مهمة رسمية
2016628,2012,series,comedy,The Sparsely-populated Hotel
2017059,2012,movie,"documentary,short","Ayoun el Horeya, Sharia el Moot"
2016709,2012,program,,Amgad Ya Arab Zy elasal
2016739,2012,program,,Ana wel Assal
2016705,2012,program,,Chair in Lamp
2016739,2012,program,,Ana wel Assal
2016713,2012,program,,Apple
2007950,2012,program,comedy,Feisty
2016661,2012,series,animation,Kalila and Dimna
2016712,2012,program,,Ibrahem And The People
2012179,2012,radio,drama,Series dreams Suez
2016649,2012,series,animation,Essam Wel Mesbah 2
2008070,2012,series,drama,Khatout Hamra'
2009326,2012,series,drama,Taraf Talet
2012157,2012,sitcom,"comedy,drama",I Want to get Married
2012138,2012,series,drama,Hekayat Banat 1
1468174,2012,series,"drama,comedy",Sharbat Loaz
2012575,2012,play,"drama,comedy,thriller,horror",في بيتنا شبح
2008535,2012,series,"romance,drama,thriller",Ma Sabek El Asrar
2011665,2012,sitcom,"comedy,drama",Lissa Badry
1011646,2012,series,"thriller,drama,adventure,comedy",Firqat Nagy Atallah
2006532,2012,movie,"drama,comedy,romance",Ghesh El Zawgeya
2012371,2012,movie,"documentary,short",Fil Tariq Le West El Balad
2011103,2012,sitcom,"drama,comedy",Al-Helaly Salalem
2010474,2012,series,drama,As the Sun Shines
2011322,2012,series,drama,Tiri Ya Tayara
2011405,2012,series,drama,Al-Baltaji
2011398,2012,series,"family,comedy,drama",Jana in Wonderland
2010664,2012,series,"drama,fantasy,animation",Mermaid
2010664,2012,series,"drama,fantasy,animation",Mermaid
2008765,2012,series,"drama,thriller,crime",The Avenger
2008491,2012,series,drama,El Nar wel Teen
2007927,2012,series,drama,Ward wa Shok
2012230,2012,series,drama,Bekh
2011522,2012,program,,Studio 27
2009659,2012,series,"drama,comedy,action",Shams Al-Ansary
2012229,2012,sitcom,"drama,comedy",Hassan Dragon
2006903,2012,movie,"drama,thriller,comedy",Helm Aziz
2006891,2012,series,"drama,comedy",Bab El-Khalq
2012061,2012,series,history,Napoleon wel Mahrousa
2006658,2012,series,"drama,romance",Zay Al-Ward
2006874,2012,movie,"crime,drama,thriller",Mosawer Qateel
1926429,2012,series,drama,Okht Therese
2008130,2012,movie,"thriller,drama,action",El Almany
1345904,2012,series,drama,Ibn Mawt
2010849,2012,play,,على فين يا بلد
2011784,2012,play,,جحا وحماره
2010991,2012,sitcom,"comedy,drama",Door to Door S2
2008935,2012,series,drama,Ibn Leil
2010305,2012,series,drama,bial'amr almubashir
2006919,2012,series,"comedy,drama",Ibn alnizam
2011290,2012,series,drama,The Pyramid of Ms.Raiesa
2008707,2012,series,animation,Human Stories in the Qur'an
2007034,2012,series,"drama,thriller",Arafa Al Bahr
2010446,2012,movie,"drama,comedy",Hasal Kh'eer
2009327,2012,series,drama,Sedna El Sayed
2007928,2012,series,"drama,romance",Ashgar el Nar
2010264,2012,series,"drama,biography",Mother of the Patient: Zainab Al Ghazali
2007652,2012,series,drama,Al-khafafish
2007062,2012,series,drama,Al-Khawaga Abdul-Qader
2011159,2012,series,drama,Keed Al-Nesa 2
2008940,2012,series,drama,Al-Akhoa Al-A'daa
2008768,2012,series,"comedy,drama",Girls x Girls
1833594,2012,series,drama,Qadiat maeali alwazira
2008798,2012,series,"history,biography",Imam Al-Ghazali
2008791,2012,series,drama,The Sea and the Thirsty
2006236,2012,series,drama,Ruby
2011165,2012,movie,"romance,comedy",Pantalon Juliet
1804496,2012,series,"drama,documentary",Al-Saf'a
2008207,2012,movie,"comedy,drama",Hazz Sa'id
2008951,2012,series,"drama,crime,thriller",Rakam Maghol
2009269,2012,program,family,Queen of the kitchen
1173494,2012,movie,"comedy,fantasy",Banat ElA'm
2009289,2012,movie,drama,My Brother the Devil
1411403,2012,movie,"drama,romance,comedy",Geddo Habiby
2009268,2012,movie,documentary,Reporting A Revolution
2005087,2012,movie,"thriller,drama",Reklam
2007467,2012,documentary,documentary,The imam
1178502,2012,series,"biography,drama",Carioca
1373354,2012,movie,"thriller,romance",Bartita
1117717,2012,series,"drama,thriller",Lahazat Harega 3
1476116,2012,movie,"drama,thriller,crime",Lamah albasar
1777824,2012,series,"thriller,drama",Caused by Arson
2008799,2012,movie,,روكسى
2024640,2012,play,history,أحدب نوتردام
2039216,2012,cartoon,,×Ola  Diaries
2016622,2012,sitcom,"comedy,drama",Boarding house
2016727,2012,radio,drama,the vow
2020076,2012,sitcom,,لوكاندة زوزو
2018826,2012,movie,"drama,documentary",A Deep Long Breath
2018005,2012,play,,كوتش
2019612,2012,seven,,ثلاثية الكرز
2020375,2012,program,comedy,Gd dedn
2017366,2012,program,comedy,حيلهم بينهم الصلح خير
2030485,2012,play,,ملامح رمضانيه
2003806,2012,movie,,Illa Khamsa
2029903,2012,play,,Emancipation in the brain
2021988,2012,program,,البيوت أسرار
2012420,2012,radio,,Imam Muhammad Abduh
2012305,2012,movie,,200  pounds story
2017806,2012,program,,الخطايا ٧
2010476,2012,movie,"short,drama",الحرامية
2010553,2012,movie,"comedy,drama",White Chocolate
2021718,2012,play,,BECKET
2022409,2012,movie,,erwst albahr
2039188,2012,short,,This my doll
2012790,2012,program,,stars playing
2017593,2012,program,,ستوديو كوميدي
2012789,2012,radio,,Two On NoThing
2029340,2012,series,animation,Ed Ala Ed
2006524,2012,radio,,العمى
2018826,2012,movie,"drama,documentary",A Deep Long Breath
2035674,2012,play,,Nahg Al Borda
2012151,2012,cartoon,"adventure,comedy,animation",Adventures of Looma and the teacher Saloma
2013995,2012,radio,comedy,Al Hawamish L'ibn Katamesh
2035673,2012,mini,,marwa farowla
2018996,2012,movie,,Green Mirage
2017533,2012,radio,,واحة الغروب
2030485,2012,play,,ملامح رمضانيه
2007458,2012,series,,Moon on Samarkand
2010407,2012,movie,drama,A cry of regret
2010712,2012,radio,comedy,فلول وطعمية
2011664,2012,movie,drama,Facebook
2024640,2012,play,history,أحدب نوتردام
2022424,2012,radio,,لسان عصفور
2030122,2012,radio,,الفاعل مين ؟
2008658,2012,movie,,تاج الجزيرة
2019548,2012,short,,Charlie
2003806,2012,movie,,Illa Khamsa
2020375,2012,program,comedy,Gd dedn
2039188,2012,short,,This my doll
2010476,2012,movie,"short,drama",الحرامية
2006524,2012,radio,,العمى
2019547,2012,short,,Reflexion
2010759,2012,series,"comedy,thriller",Hafat el Ghadab
2029903,2012,play,,Emancipation in the brain
2017586,2012,play,,ماحصلش
2026103,2012,program,,How's Your Health
2022422,2012,radio,,Romansia Belaraneb
2024640,2012,play,history,أحدب نوتردام
2013995,2012,radio,comedy,Al Hawamish L'ibn Katamesh
2012151,2012,cartoon,"adventure,comedy,animation",Adventures of Looma and the teacher Saloma
2010640,2012,documentary,documentary,صناعة الكذب
2019446,2012,short,,Responsibility
2011869,2012,play,,انسوا هيروسترات ادب روسي
2017366,2012,program,comedy,حيلهم بينهم الصلح خير
2012420,2012,radio,,Imam Muhammad Abduh
2017583,2012,play,,مافيش حاجه نضحك
2021718,2012,play,,BECKET
2029340,2012,series,animation,Ed Ala Ed
2011664,2012,movie,drama,Facebook
2019612,2012,seven,,ثلاثية الكرز
2019458,2012,documentary,,El Hussein
2010139,2012,play,,إحنا وظروفنا
2006524,2012,radio,,العمى
2051860,2011,radio,,حدث في بيت القاضي
2047133,2011,radio,,الكاميليا والرمان
2042740,2011,program,comedy,shika bika
2010355,2011,program,,Good Day
2042199,2011,short,,المركب اللي تودي
2006109,2011,sitcom,"family,comedy,drama",El bab fe El bab
2006021,2011,program,comedy,Beware of your face
1072021,2011,series,drama,Dwran Shubra
2008578,2011,movie,"documentary,family,biography","Settou Zad, My first passion"
2003622,2011,series,drama,Al Shawareh Al Khalfia
2011068,2011,movie,"horror,drama",Azazeel
2006026,2011,program,,Sofra Daimya
2025246,2011,program,,El Leila Maa Jana
2006229,2011,program,"adventure,comedy",The Experiment
2007520,2011,series,,Spotlight
2009210,2011,short,"mystery,drama",Away From The Heat
2036384,2011,short,drama,Bahri
2034983,2011,short,,The Bell Rings
2034900,2011,documentary,documentary,Ship Makers
2026101,2011,program,,Sabaya El Kheir
2032096,2011,program,,Amira fel matbakh
2026598,2011,program,,Sabah ON
2025295,2011,program,,Momken
2033056,2011,short,,the story of the revolution
2025113,2011,program,,studio drama
2025010,2011,radio,,عثمان الحادي عشر
2007969,2011,program,musical,Fakr wala la2
2009974,2011,program,,Late Night
2005695,2011,program,,Ma3a El-Tab3een
2007082,2011,program,drama,Bent Masr
2006228,2011,program,comedy,Albernameg
2018910,2011,program,,Elghish Mamno3
1849452,2011,movie,drama,Asmaa
1453872,2011,movie,documentary,al-Share3 Lana
2006013,2011,program,,Cole Rjaal Alraes
2006083,2011,program,comedy,Hekchn
2006025,2011,program,drama,كلام من القلب
2007173,2011,play,"family,romance,drama,comedy,musical",Hankteb Dostor Gedid
2010354,2011,program,,Nights Live
2011028,2011,program,,New Page
1678277,2011,series,drama,Al-Daly S3
2006024,2011,program,,Life Today
2008275,2011,movie,documentary,SIRA
2007079,2011,program,,Opinion your opinion
2007088,2011,program,drama,Tahm Elbeyot
2006651,2011,program,comedy,Asaad Allah Msakom
2006655,2011,program,comedy,Saha Leaqlpk
1069375,2011,movie,"biography,musical,drama",Al-Fgomi
2006018,2011,program,,This is the Capital
2006018,2011,program,,This is the Capital
2011242,2011,series,horror,صدق او لا تصدق
2008477,2011,program,,What's New?
2004009,2011,series,comedy,Nouna Al-Maazona
2006732,2011,movie,"comedy,fantasy",Cima Ali Baba
2018489,2011,play,drama,نلتقي بعد الفاصل
2017542,2011,program,,Deal or no Deal?
2017379,2011,movie,,waiting
2007846,2011,program,comedy,Elhokm Bad Elmozawla
2012325,2011,movie,"comedy,documentary","The Virgin, the Copts and Me"
2012244,2011,short,drama,this time
2012264,2011,program,,Manchette
2011520,2011,movie,documentary,Bulaq
2008574,2011,movie,documentary,1/2 Revolution
1198595,2011,movie,"crime,drama,thriller",Rad Fe'l
2008157,2011,movie,"drama,musical",Ala Wahda Wa Nos
2006079,2011,sitcom,comedy,حد ليه شوق في حاجة
2009824,2011,movie,"thriller,short,drama",THE WAY BACK
2009821,2011,movie,short,فيها حاجة بنا
2009823,2011,short,"short,action",The Finale Scene
2009618,2011,short,thriller,العيدية
2009606,2011,movie,"drama,short",I am Asser
2009611,2011,movie,short,Proud To Be An Arab
2009616,2011,movie,short,Sariqcho
2009260,2011,movie,short,Book of the Entry
2009196,2011,program,,Nas Book
2009241,2011,movie,short,Pay back
2009222,2011,movie,short,Bard Yanayer
2009227,2011,movie,short,The Doll
2007315,2011,play,,البدروم
1053377,2011,movie,drama,Wahid Saheeh
2003869,2011,movie,"short,drama",Haddotah Mn Saaj			
2005931,2011,movie,documentary,"Tahrir 2011: The Good, The Bad and The Politician"
2007995,2011,program,,Teatro
2004879,2011,movie,short,million to Ethiopia
2007983,2011,program,drama,أبيض وأسود
2007990,2011,program,,Carnival
1242904,2011,movie,"family,comedy,romance,drama",X Large
2007833,2011,program,,Sabahek ya Mesr
2006110,2011,program,,btwket El kahrh
2007830,2011,program,comedy,Hafeza Show
1166163,2011,movie,comedy,Me Or Him
2006601,2011,movie,"comedy,drama",Dawlat Security
2006790,2011,play,drama,Fe Ay Ya Masr
